project,version,tracer,kind,weight,zrange,region,available,data type,directory
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh2_spectrum_poles,default-noimsys-FKP,0.8-1.1,NGC,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh2_spectrum_poles,default-noimsys-FKP,0.8-1.1,SGC,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.4-0.6,GCcomb,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.4-0.6,NGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.4-0.6,SGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.6-0.8,GCcomb,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.6-0.8,NGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.6-0.8,SGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.8-1.1,GCcomb,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.8-1.1,NGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.8-1.1,SGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-noimsys-FKP,0.4-0.6,GCcomb,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-noimsys-FKP,0.4-0.6,NGC,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-noimsys-FKP,0.4-0.6,SGC,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-noimsys-FKP,0.6-0.8,GCcomb,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-noimsys-FKP,0.6-0.8,NGC,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-noimsys-FKP,0.6-0.8,SGC,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-noimsys-FKP,0.8-1.1,GCcomb,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-noimsys-FKP,0.8-1.1,NGC,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,default-noimsys-FKP,0.8-1.1,SGC,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,particle2_correlation_smu,default-FKP,0.4-0.6,GCcomb,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,particle2_correlation_smu,default-FKP,0.4-0.6,NGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,particle2_correlation_smu,default-FKP,0.4-0.6,SGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,particle2_correlation_smu,default-FKP,0.6-0.8,GCcomb,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,particle2_correlation_smu,default-FKP,0.6-0.8,NGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,particle2_correlation_smu,default-FKP,0.6-0.8,SGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,particle2_correlation_smu,default-FKP,0.8-1.1,GCcomb,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,particle2_correlation_smu,default-FKP,0.8-1.1,NGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,LRG,particle2_correlation_smu,default-FKP,0.8-1.1,SGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP,0.8-2.1,GCcomb,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP,0.8-2.1,NGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP,0.8-2.1,SGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,QSO,mesh2_spectrum_poles,default-noimsys-FKP,0.8-2.1,GCcomb,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,QSO,mesh2_spectrum_poles,default-noimsys-FKP,0.8-2.1,NGC,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,QSO,mesh2_spectrum_poles,default-noimsys-FKP,0.8-2.1,SGC,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,QSO,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.8-2.1,GCcomb,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,QSO,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.8-2.1,NGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,QSO,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.8-2.1,SGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,QSO,mesh3_spectrum_sugiyama-diagonal_poles,default-noimsys-FKP,0.8-2.1,GCcomb,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,QSO,mesh3_spectrum_sugiyama-diagonal_poles,default-noimsys-FKP,0.8-2.1,NGC,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,QSO,mesh3_spectrum_sugiyama-diagonal_poles,default-noimsys-FKP,0.8-2.1,SGC,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,QSO,particle2_correlation_smu,default-FKP,0.8-2.1,GCcomb,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,QSO,particle2_correlation_smu,default-FKP,0.8-2.1,NGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,QSO,particle2_correlation_smu,default-FKP,0.8-2.1,SGC,983,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-bgs-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,default-FKP,0.1-0.4,GCcomb,999,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-bgs-altmtl
full_shape/base,glam-uchuu-bgs-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,default-FKP,0.1-0.4,NGC,999,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-bgs-altmtl
full_shape/base,glam-uchuu-bgs-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,default-FKP,0.1-0.4,SGC,999,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-bgs-altmtl
full_shape/base,glam-uchuu-bgs-altmtl,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.1-0.4,GCcomb,999,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-bgs-altmtl
full_shape/base,glam-uchuu-bgs-altmtl,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.1-0.4,NGC,999,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-bgs-altmtl
full_shape/base,glam-uchuu-bgs-altmtl,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.1-0.4,SGC,999,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-bgs-altmtl
full_shape/base,glam-uchuu-bgs-altmtl,BGS_BRIGHT-21.35,particle2_correlation_smu,default-FKP,0.1-0.4,GCcomb,999,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-bgs-altmtl
full_shape/base,glam-uchuu-bgs-altmtl,BGS_BRIGHT-21.35,particle2_correlation_smu,default-FKP,0.1-0.4,NGC,999,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-bgs-altmtl
full_shape/base,glam-uchuu-bgs-altmtl,BGS_BRIGHT-21.35,particle2_correlation_smu,default-FKP,0.1-0.4,SGC,999,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-bgs-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,BGS_ANY-02,mesh2_spectrum_poles,default-FKP,0.1-0.4,GCcomb,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,BGS_ANY-02,mesh2_spectrum_poles,default-FKP,0.1-0.4,NGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,BGS_ANY-02,mesh2_spectrum_poles,default-FKP,0.1-0.4,SGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,BGS_ANY-02,mesh2_spectrum_poles,default-FKP_complete,0.1-0.4,NGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,BGS_ANY-02,mesh2_spectrum_poles,default-FKP_complete,0.1-0.4,SGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,BGS_ANY-02,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.1-0.4,NGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,BGS_ANY-02,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.1-0.4,SGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,BGS_ANY-02,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.1-0.4,GCcomb,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,BGS_ANY-02,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.1-0.4,NGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,BGS_ANY-02,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.1-0.4,SGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,BGS_ANY-02,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP_complete,0.1-0.4,NGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,BGS_ANY-02,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP_complete,0.1-0.4,SGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,BGS_ANY-02,particle2_correlation_smu,default-FKP_complete,0.1-0.4,NGC,1,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,0.8-1.1,GCcomb,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,0.8-1.1,NGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,0.8-1.1,SGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,1.1-1.6,GCcomb,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,1.1-1.6,NGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,1.1-1.6,SGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP_complete,1.1-1.6,NGC,3,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP_thetacut_complete,1.1-1.6,NGC,3,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.8-1.1,GCcomb,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.8-1.1,NGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.8-1.1,SGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,1.1-1.6,GCcomb,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,1.1-1.6,NGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,1.1-1.6,SGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.4-0.6,GCcomb,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.4-0.6,NGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.4-0.6,SGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.6-0.8,GCcomb,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.6-0.8,NGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.6-0.8,SGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.8-1.1,GCcomb,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.8-1.1,NGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.8-1.1,SGC,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.4-0.6,NGC,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.4-0.6,SGC,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.6-0.8,NGC,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.6-0.8,SGC,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.8-1.1,NGC,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.8-1.1,SGC,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete-noshuffle,0.8-1.1,NGC,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
full_shape/base,abacus-2ndgen-dr2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete-noshuffle,0.8-1.1,SGC,5,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/abacus-2ndgen-dr2-altmtl
